split,source_split,subject_id,subject_key,photo_id,mask_path,mask_left_path,hwg_gender,hwg_height_cm,hwg_weight_kg,measurement_ankle,measurement_arm_length,measurement_bicep,measurement_calf,measurement_chest,measurement_forearm,measurement_height,measurement_hip,measurement_leg_length,measurement_shoulder_breadth,measurement_shoulder_to_crotch,measurement_thigh,measurement_waist,measurement_wrist
train,train,tygLRr1E8gG_s_W-M_TJ45C09ekCUmSmmMfxWpCvKsg,train::tygLRr1E8gG_s_W-M_TJ45C09ekCUmSmmMfxWpCvKsg,034a71aae00bdba256c93025fc6fa9c2,data/raw/bodym/train/mask/034a71aae00bdba256c93025fc6fa9c2.png,data/raw/bodym/train/mask_left/034a71aae00bdba256c93025fc6fa9c2.png,male,170.25,61.0,23.473566,50.34983,28.447443,33.637974,95.24234,24.766186,169.60896,90.478806,76.910904,35.83677,62.157875,48.056065,78.50203,15.455179
train,train,cVytttxSLrJkJZfDS7mqNACCPRKwCk7a978wWualrew,train::cVytttxSLrJkJZfDS7mqNACCPRKwCk7a978wWualrew,03506e92ab2c616969f5dd37a6e95c92,data/raw/bodym/train/mask/03506e92ab2c616969f5dd37a6e95c92.png,data/raw/bodym/train/mask_left/03506e92ab2c616969f5dd37a6e95c92.png,female,164.25,64.0,23.5712,47.64845,30.56837,36.24226,91.01161,25.671827,164.1731,98.60289,75.99873,33.31667,59.467167,55.18941,79.219055,15.957644
train,train,W_F3KSfslhBqdPufXu4utZpQzzYipDr0O7YAUGR3VS4,train::W_F3KSfslhBqdPufXu4utZpQzzYipDr0O7YAUGR3VS4,0386d340d9af7b0c356133cf8cba002d,data/raw/bodym/train/mask/0386d340d9af7b0c356133cf8cba002d.png,data/raw/bodym/train/mask_left/0386d340d9af7b0c356133cf8cba002d.png,male,182.5,88.7,24.693071,55.11193,32.335945,38.05924,111.21097,27.276022,186.79553,108.92406,87.62526,37.851505,69.492226,57.124542,101.54864,15.847578
train,train,EieZVPA-7JeO9Em9PMbaImzut1JlGA7oaWh3ou4h-Vo,train::EieZVPA-7JeO9Em9PMbaImzut1JlGA7oaWh3ou4h-Vo,03897fed846f9c0423173eb0deaeec63,data/raw/bodym/train/mask/03897fed846f9c0423173eb0deaeec63.png,data/raw/bodym/train/mask_left/03897fed846f9c0423173eb0deaeec63.png,male,177.5,76.8,24.167408,51.215275,30.465973,39.346016,101.82311,26.97628,181.7033,97.95098,83.40719,39.170128,67.59679,56.264687,84.21155,16.016384
train,train,CM-k2sWlxOSS_H9bXQ268_o8gAVOdk6nsVPBJyWO8rM,train::CM-k2sWlxOSS_H9bXQ268_o8gAVOdk6nsVPBJyWO8rM,0398cf57d6de526ed721d5a9b5bd908d,data/raw/bodym/train/mask/0398cf57d6de526ed721d5a9b5bd908d.png,data/raw/bodym/train/mask_left/0398cf57d6de526ed721d5a9b5bd908d.png,female,149.6,68.1,23.712347,39.386353,30.724417,38.440914,103.4418,25.184004,151.43182,101.53934,65.69934,31.810963,58.35059,61.06358,86.05241,17.15458
train,train,4d_X7JZm0gneZC8ffiFtMDo1I7gKKmN0V0ER7YrB8pI,train::4d_X7JZm0gneZC8ffiFtMDo1I7gKKmN0V0ER7YrB8pI,03b953ddd4eccdf1052b814477add966,data/raw/bodym/train/mask/03b953ddd4eccdf1052b814477add966.png,data/raw/bodym/train/mask_left/03b953ddd4eccdf1052b814477add966.png,female,160.0,78.1,23.323523,45.759407,35.442135,40.272144,102.69129,27.32673,163.10246,107.83266,74.89495,32.24553,59.84833,64.40576,91.19352,16.729063
train,train,4ETJJKC9HNKcvTvC-u5DrkNO9ia7tsMZdnpvVuU2kmc,train::4ETJJKC9HNKcvTvC-u5DrkNO9ia7tsMZdnpvVuU2kmc,03c1f83986b5347f071d29b1e22e8577,data/raw/bodym/train/mask/03c1f83986b5347f071d29b1e22e8577.png,data/raw/bodym/train/mask_left/03c1f83986b5347f071d29b1e22e8577.png,female,169.0,58.6,21.92442,48.170086,25.903461,33.599373,89.699036,22.742361,168.96497,95.60245,79.16602,29.861204,60.18283,50.785294,74.92788,15.140247
train,train,LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,train::LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,03c56b3babc7eb149e13600bd2425bd4,data/raw/bodym/train/mask/03c56b3babc7eb149e13600bd2425bd4.png,data/raw/bodym/train/mask_left/03c56b3babc7eb149e13600bd2425bd4.png,female,171.5,70.7,24.236145,47.39052,27.695332,38.43519,99.97806,24.698652,172.28583,100.67242,78.29131,34.301003,63.766186,51.241375,92.221535,16.617823
train,train,UwbYVNhUg-Z7Vg1xyCMcWSFRj4AOQGpk5LtRS-kOwP4,train::UwbYVNhUg-Z7Vg1xyCMcWSFRj4AOQGpk5LtRS-kOwP4,03c7f2ec6f04f86544653efb6ede232e,data/raw/bodym/train/mask/03c7f2ec6f04f86544653efb6ede232e.png,data/raw/bodym/train/mask_left/03c7f2ec6f04f86544653efb6ede232e.png,male,169.5,97.2,25.999104,46.418526,37.674076,41.491604,118.28099,32.407177,172.98003,107.27025,73.86267,40.291046,70.197525,58.18516,102.067795,19.358454
train,train,q8H1M2ZEMD0L5qVG6bYCYULEM9nJ1AnGfSwVD3ZHqzY,train::q8H1M2ZEMD0L5qVG6bYCYULEM9nJ1AnGfSwVD3ZHqzY,03d3d203a017940e72288f1163d68e99,data/raw/bodym/train/mask/03d3d203a017940e72288f1163d68e99.png,data/raw/bodym/train/mask_left/03d3d203a017940e72288f1163d68e99.png,female,155.55,71.45,22.74043,42.68552,33.35043,37.370075,102.53493,27.90608,155.1834,106.31664,69.02066,34.59507,60.19154,57.62229,89.45509,17.143955
train,train,FnZ7ZEVzWD_YNIjEdmg-2auiUS4_Z_NMpQXf_I9_dRg,train::FnZ7ZEVzWD_YNIjEdmg-2auiUS4_Z_NMpQXf_I9_dRg,03e209219f767381152f56f908803db6,data/raw/bodym/train/mask/03e209219f767381152f56f908803db6.png,data/raw/bodym/train/mask_left/03e209219f767381152f56f908803db6.png,male,186.2,74.3,24.907055,55.598824,31.58375,36.765297,97.33454,28.173254,188.00475,95.033554,89.75453,35.90766,67.622665,50.17697,80.8365,17.148365
train,train,UueDSYaaKwwE0UEq27l9nzA6p5xEn76jwy0yla549PI,train::UueDSYaaKwwE0UEq27l9nzA6p5xEn76jwy0yla549PI,03e3fa514fd93f168e1ee1035d6e3643,data/raw/bodym/train/mask/03e3fa514fd93f168e1ee1035d6e3643.png,data/raw/bodym/train/mask_left/03e3fa514fd93f168e1ee1035d6e3643.png,male,173.05,127.15,29.283945,49.71087,39.307446,49.76577,130.23146,31.920673,178.04752,122.503654,78.03408,39.301384,71.334145,66.07466,133.44576,19.627106
train,train,Cs-o0pke1roKv1voqw9fRI46nKhiUxqh2Ai_HQPSc0w,train::Cs-o0pke1roKv1voqw9fRI46nKhiUxqh2Ai_HQPSc0w,03e5aed6f09cf36a6b9e72d141322023,data/raw/bodym/train/mask/03e5aed6f09cf36a6b9e72d141322023.png,data/raw/bodym/train/mask_left/03e5aed6f09cf36a6b9e72d141322023.png,male,172.0,61.0,22.621939,50.14398,27.49536,34.966526,93.68093,26.218576,173.70969,91.93972,78.54446,34.900066,65.28545,46.035545,78.5648,15.050462
train,train,59bc276e681516389ccf485c,train::59bc276e681516389ccf485c,03f78a14c316d5b747f29b2709173019,data/raw/bodym/train/mask/03f78a14c316d5b747f29b2709173019.png,data/raw/bodym/train/mask_left/03f78a14c316d5b747f29b2709173019.png,female,166.5,55.0,22.891712,49.157894,25.620062,35.733665,85.13037,22.679665,165.5553,91.35538,79.180244,32.765377,58.429134,47.176865,75.500824,15.151545
train,train,jBEj27AHI5lyQmg5G-Ecna-VHLx6BnjoQJihBJIcpes,train::jBEj27AHI5lyQmg5G-Ecna-VHLx6BnjoQJihBJIcpes,03f92cd461c39b84bc7eceb26989fada,data/raw/bodym/train/mask/03f92cd461c39b84bc7eceb26989fada.png,data/raw/bodym/train/mask_left/03f92cd461c39b84bc7eceb26989fada.png,male,162.3,100.3,24.694061,47.589138,36.468246,40.929768,124.43502,29.655415,165.80765,122.73294,71.522484,39.530792,68.718094,61.322872,125.06216,17.902304
train,train,59bc275d681516389ccf420b,train::59bc275d681516389ccf420b,03fae319b61295cae7dd52675b9d3c0e,data/raw/bodym/train/mask/03fae319b61295cae7dd52675b9d3c0e.png,data/raw/bodym/train/mask_left/03fae319b61295cae7dd52675b9d3c0e.png,female,153.5,91.6,24.65461,44.797955,37.084835,39.063206,122.02798,29.530237,156.87239,117.28496,71.73102,34.39829,58.740314,64.04643,106.71328,18.484037
train,train,59bc2770681516389ccf4940,train::59bc2770681516389ccf4940,03fb2d286d459c230006a332d14f71b4,data/raw/bodym/train/mask/03fb2d286d459c230006a332d14f71b4.png,data/raw/bodym/train/mask_left/03fb2d286d459c230006a332d14f71b4.png,female,160.1,61.2,22.248709,47.150146,27.766964,35.752922,90.76636,24.356844,163.08846,97.33194,73.68762,33.065628,60.772495,51.413204,80.3988,15.468999
train,train,vP1Sh-jJNg7AjHabR7sf1WRlUEiFa-Gke4hTuQkzhmQ,train::vP1Sh-jJNg7AjHabR7sf1WRlUEiFa-Gke4hTuQkzhmQ,04016043ca2efd75939a0d7d65c6d99d,data/raw/bodym/train/mask/04016043ca2efd75939a0d7d65c6d99d.png,data/raw/bodym/train/mask_left/04016043ca2efd75939a0d7d65c6d99d.png,female,162.0,89.3,23.449266,46.427383,36.192726,38.634556,106.76409,26.95267,163.5913,116.7282,70.616135,35.09366,63.611958,58.650314,99.647934,16.178585
train,train,7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,train::7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,04121a94c9566505f87ae382273a8235,data/raw/bodym/train/mask/04121a94c9566505f87ae382273a8235.png,data/raw/bodym/train/mask_left/04121a94c9566505f87ae382273a8235.png,male,173.45,113.0,25.789183,50.073586,41.93167,42.85106,124.671776,34.8608,175.85493,115.42073,78.46867,41.160946,69.96356,66.40668,114.69807,19.217796
train,train,oqyH_veC46ItEB8qeSDlvqg4-GdVD74zXF5Ntiqju_c,train::oqyH_veC46ItEB8qeSDlvqg4-GdVD74zXF5Ntiqju_c,04306e036df32d2d112ec6c9d34b26be,data/raw/bodym/train/mask/04306e036df32d2d112ec6c9d34b26be.png,data/raw/bodym/train/mask_left/04306e036df32d2d112ec6c9d34b26be.png,male,184.5,78.15,25.320108,52.029747,31.48429,37.601242,106.03733,27.50753,183.74269,99.18981,84.68952,37.698948,69.25847,56.133423,85.814156,16.685352
train,train,0D-8Ft39MufsfV1e8PSPutSzSJ4BYLTcQYupqyYs52c,train::0D-8Ft39MufsfV1e8PSPutSzSJ4BYLTcQYupqyYs52c,043e0f84792df2dc8b55d2fafabec4d6,data/raw/bodym/train/mask/043e0f84792df2dc8b55d2fafabec4d6.png,data/raw/bodym/train/mask_left/043e0f84792df2dc8b55d2fafabec4d6.png,female,156.2,57.9,20.953753,44.992397,27.430883,33.89943,87.344696,23.061844,157.07016,94.67545,69.17514,31.330389,59.022377,53.10393,82.19783,14.711586
train,train,D5MgCWoXZKaws5pwM3efCY4J9t83gTcdmS5xWrTg-y0,train::D5MgCWoXZKaws5pwM3efCY4J9t83gTcdmS5xWrTg-y0,0467a051b0514f99ad90a84fd357f52d,data/raw/bodym/train/mask/0467a051b0514f99ad90a84fd357f52d.png,data/raw/bodym/train/mask_left/0467a051b0514f99ad90a84fd357f52d.png,male,171.5,77.7,24.160769,49.675266,28.304565,38.005287,110.30776,25.667313,172.50975,101.627846,77.35806,38.508335,65.246,51.425446,99.852036,15.799977
train,train,9LL3l-OUpvVhNF3R6QYQyT3CuHu-MCC6p3xNFk8r0eo,train::9LL3l-OUpvVhNF3R6QYQyT3CuHu-MCC6p3xNFk8r0eo,0467c9e24375f921c3ac34fab4949942,data/raw/bodym/train/mask/0467c9e24375f921c3ac34fab4949942.png,data/raw/bodym/train/mask_left/0467c9e24375f921c3ac34fab4949942.png,male,191.0,101.25,25.981457,55.238457,34.287495,40.924187,114.28341,29.437834,192.3501,112.258736,90.30255,38.660706,71.40553,59.43556,102.89908,18.031406
train,train,0y4e4KTgGq9H2hcWW9tEQ8bvwYYmAbKm8lVWlSg2l2s,train::0y4e4KTgGq9H2hcWW9tEQ8bvwYYmAbKm8lVWlSg2l2s,0471f4df298f55928935aacd2be59d7b,data/raw/bodym/train/mask/0471f4df298f55928935aacd2be59d7b.png,data/raw/bodym/train/mask_left/0471f4df298f55928935aacd2be59d7b.png,male,166.75,76.9,24.059551,49.503613,35.2907,37.768547,109.368645,29.327726,170.42717,101.47643,78.823265,38.16145,62.469387,55.695145,90.231865,16.810251
train,train,5a1f03069f17b800040cc7c0,train::5a1f03069f17b800040cc7c0,0483694f1c63c7249d65d757dd2d3d07,data/raw/bodym/train/mask/0483694f1c63c7249d65d757dd2d3d07.png,data/raw/bodym/train/mask_left/0483694f1c63c7249d65d757dd2d3d07.png,male,180.1,87.3,26.164026,51.268,30.971657,40.1628,111.955925,28.583422,183.0214,105.48447,82.13805,38.47959,71.10417,52.144688,102.484795,18.148111
train,train,imr_d2YgYcSBs3v8LjlBHqG0HS9ACezVaKNvEk9esgI,train::imr_d2YgYcSBs3v8LjlBHqG0HS9ACezVaKNvEk9esgI,04842d3a2f339b05d9efa296d2e0ea21,data/raw/bodym/train/mask/04842d3a2f339b05d9efa296d2e0ea21.png,data/raw/bodym/train/mask_left/04842d3a2f339b05d9efa296d2e0ea21.png,male,184.7,84.6,23.428135,55.342094,30.678047,34.34524,107.588684,27.08557,186.17412,106.1131,87.318436,37.422928,69.18533,55.618713,94.12587,16.994255
train,train,ZU6-LyN0O-VeCvbPNyuqqO-FrAolF1beJ0mq5F-Xzq0,train::ZU6-LyN0O-VeCvbPNyuqqO-FrAolF1beJ0mq5F-Xzq0,048632a24e7a9104b5227da2e942c719,data/raw/bodym/train/mask/048632a24e7a9104b5227da2e942c719.png,data/raw/bodym/train/mask_left/048632a24e7a9104b5227da2e942c719.png,female,151.75,68.75,22.190508,42.784332,31.903316,40.036045,108.14442,25.076311,153.43735,111.061615,68.27585,33.811386,59.027893,58.549023,99.370476,15.610216
train,train,XI1sGfmvQgCa3yNalqQWwxatqzp90nppgjh9rTRyVE4,train::XI1sGfmvQgCa3yNalqQWwxatqzp90nppgjh9rTRyVE4,048a44c1711a32f449ff93d0c8a542f3,data/raw/bodym/train/mask/048a44c1711a32f449ff93d0c8a542f3.png,data/raw/bodym/train/mask_left/048a44c1711a32f449ff93d0c8a542f3.png,female,164.0,51.9,21.27876,46.752518,25.13815,33.38428,87.90969,22.792765,163.96649,88.47539,74.73071,31.995972,59.074547,48.32118,76.8722,14.663199
train,train,kOBRGSwc90LmUZQtflmOfNma8UNd25tNaz6gzFDO3Ls,train::kOBRGSwc90LmUZQtflmOfNma8UNd25tNaz6gzFDO3Ls,048e6c8b034e100404db1191e628aa17,data/raw/bodym/train/mask/048e6c8b034e100404db1191e628aa17.png,data/raw/bodym/train/mask_left/048e6c8b034e100404db1191e628aa17.png,male,175.0,85.2,24.385447,52.04013,34.28818,40.35113,111.98216,28.674658,176.08134,105.42286,81.970184,38.36539,65.64362,55.601326,95.83488,17.9646
train,train,32pIBnkblYOJm2Rl-OpwpqzwwEPu8CzdWHn1lLH4Pq8,train::32pIBnkblYOJm2Rl-OpwpqzwwEPu8CzdWHn1lLH4Pq8,049e2f6c6ca086972310a00143f56697,data/raw/bodym/train/mask/049e2f6c6ca086972310a00143f56697.png,data/raw/bodym/train/mask_left/049e2f6c6ca086972310a00143f56697.png,male,167.0,77.3,23.940304,51.649796,33.070896,37.33502,102.21217,28.668297,168.85426,99.01528,77.831276,37.24227,62.422012,54.352207,91.305016,17.1254
train,train,r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,train::r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,04bf3d906949d7375fc4b0706cbdc90e,data/raw/bodym/train/mask/04bf3d906949d7375fc4b0706cbdc90e.png,data/raw/bodym/train/mask_left/04bf3d906949d7375fc4b0706cbdc90e.png,male,171.0,69.1,23.759504,48.390095,34.218838,35.771523,98.623474,28.119595,170.31223,93.20966,76.3877,36.695477,64.981705,54.841957,81.399536,16.586456
train,train,59bc2758681516389ccf4077,train::59bc2758681516389ccf4077,04c1e42250a9459278422e0ed48c2776,data/raw/bodym/train/mask/04c1e42250a9459278422e0ed48c2776.png,data/raw/bodym/train/mask_left/04c1e42250a9459278422e0ed48c2776.png,female,167.95,87.45,23.274157,51.456875,31.168224,39.70743,96.68221,25.93713,170.08441,115.849655,79.36279,33.240887,62.73667,62.346394,94.39581,17.251596
train,train,tUYlv4GX0ZmahKhPdKkB63BAfZ0-5z048-POR9ivZdc,train::tUYlv4GX0ZmahKhPdKkB63BAfZ0-5z048-POR9ivZdc,04c96a7665f8fe1e22eab1fccdfe1319,data/raw/bodym/train/mask/04c96a7665f8fe1e22eab1fccdfe1319.png,data/raw/bodym/train/mask_left/04c96a7665f8fe1e22eab1fccdfe1319.png,male,169.75,73.45,24.813293,50.44506,29.570562,38.446777,98.17347,27.363401,169.86235,100.052216,77.18065,36.34333,66.666336,54.71117,87.37331,17.09878
train,train,6CxHzwqW23eLWqsWrQuJbwr9UWlo7pv87YqZTFiWxws,train::6CxHzwqW23eLWqsWrQuJbwr9UWlo7pv87YqZTFiWxws,04ca320d904cc0beac5560cf6c2d6edd,data/raw/bodym/train/mask/04ca320d904cc0beac5560cf6c2d6edd.png,data/raw/bodym/train/mask_left/04ca320d904cc0beac5560cf6c2d6edd.png,female,164.5,48.5,22.00408,44.544666,24.116713,33.25976,85.471664,21.043913,162.44075,86.6736,70.97381,31.240116,60.170322,43.740204,73.27651,14.687095
train,train,yNUzyGgE8w454leAPUJyfK-QivWU01bhmGRzYivMA_0,train::yNUzyGgE8w454leAPUJyfK-QivWU01bhmGRzYivMA_0,04dbf7b7e587a4b2a900b81c0520931b,data/raw/bodym/train/mask/04dbf7b7e587a4b2a900b81c0520931b.png,data/raw/bodym/train/mask_left/04dbf7b7e587a4b2a900b81c0520931b.png,female,161.5,69.7,22.001286,45.77319,33.01742,38.99666,98.45452,27.045025,162.158,101.14449,72.594475,34.63153,60.55736,55.75365,80.17761,15.693307
train,train,tk_IQHyKKnSaRC7JnLs-wuJPSlb-vArUTnfOWsgSapQ,train::tk_IQHyKKnSaRC7JnLs-wuJPSlb-vArUTnfOWsgSapQ,04e4a8603bce2e5c9bbf532e437e4ce2,data/raw/bodym/train/mask/04e4a8603bce2e5c9bbf532e437e4ce2.png,data/raw/bodym/train/mask_left/04e4a8603bce2e5c9bbf532e437e4ce2.png,male,169.0,72.5,25.31701,48.71666,34.596306,40.81541,100.84229,27.580738,168.6912,97.30315,74.479485,37.22965,64.45567,54.132797,84.75675,16.769463
train,train,BsfJzTZxaGixB_zWMI7Cy7JNn8EAkY0gRBq12NeV33g,train::BsfJzTZxaGixB_zWMI7Cy7JNn8EAkY0gRBq12NeV33g,04e8425eee9f5c769ad8430ebb8b79d4,data/raw/bodym/train/mask/04e8425eee9f5c769ad8430ebb8b79d4.png,data/raw/bodym/train/mask_left/04e8425eee9f5c769ad8430ebb8b79d4.png,female,171.6,55.45,22.28347,51.255318,23.433777,33.84944,87.10813,21.462105,171.05286,93.74787,80.64159,31.145844,61.48649,48.549347,74.181496,15.143519
train,train,tZGSxqVqjMexWpvXsaOAWmJ3GEFkyAoaw7mRLLqs5HE,train::tZGSxqVqjMexWpvXsaOAWmJ3GEFkyAoaw7mRLLqs5HE,04ffb18e4870f00b57a4545f2c200691,data/raw/bodym/train/mask/04ffb18e4870f00b57a4545f2c200691.png,data/raw/bodym/train/mask_left/04ffb18e4870f00b57a4545f2c200691.png,male,189.5,89.1,27.023932,53.27303,30.504168,39.18315,104.21131,28.594519,187.82701,105.55034,86.645996,38.99054,71.75299,58.014603,93.36739,18.573568
train,train,So__VCY_i8yV16N2gU6_7dHN_WwZHMxxjcUHsNU574A,train::So__VCY_i8yV16N2gU6_7dHN_WwZHMxxjcUHsNU574A,050100de67cabd3e1df0dbe746f89efd,data/raw/bodym/train/mask/050100de67cabd3e1df0dbe746f89efd.png,data/raw/bodym/train/mask_left/050100de67cabd3e1df0dbe746f89efd.png,male,178.5,65.5,23.494629,52.390995,28.410242,33.97803,92.28739,25.539677,178.09113,94.09738,82.93641,35.571472,65.24644,51.39375,79.52361,16.346205
train,train,59bc276f681516389ccf48b6,train::59bc276f681516389ccf48b6,0504222db0ed524f013971eae7b7973f,data/raw/bodym/train/mask/0504222db0ed524f013971eae7b7973f.png,data/raw/bodym/train/mask_left/0504222db0ed524f013971eae7b7973f.png,male,176.45,70.7,25.838762,50.864647,29.72652,35.766254,98.8921,26.098022,175.94102,99.499825,81.25514,37.099743,66.70857,49.51715,89.55183,16.917345
train,train,6dgaZt1ui9mX2B_vimJ5yfk9S1jGnYvmLavPlN3bWDE,train::6dgaZt1ui9mX2B_vimJ5yfk9S1jGnYvmLavPlN3bWDE,0508ce41ce91957a114985abe4c4ca34,data/raw/bodym/train/mask/0508ce41ce91957a114985abe4c4ca34.png,data/raw/bodym/train/mask_left/0508ce41ce91957a114985abe4c4ca34.png,male,171.5,63.8,23.397478,49.62893,27.272741,34.95594,96.61757,25.301918,171.33235,95.990395,80.4363,35.52457,62.096077,48.050777,79.18303,15.351231
train,train,6DyKMxQrUO8OJstSulWISLqB6oXt3KWHnwMacXGfiDc,train::6DyKMxQrUO8OJstSulWISLqB6oXt3KWHnwMacXGfiDc,050b324c4425dc9f5ecb0e34a0c123ae,data/raw/bodym/train/mask/050b324c4425dc9f5ecb0e34a0c123ae.png,data/raw/bodym/train/mask_left/050b324c4425dc9f5ecb0e34a0c123ae.png,female,156.75,124.25,26.061012,46.273323,42.813435,42.183403,136.15051,31.436712,158.81168,145.23132,67.76976,36.64831,66.05545,74.70076,122.78451,18.344023
train,train,8ihJtq2eo1xEMbVx1nioChqxCCPS6gQb-nzd9lm44kU,train::8ihJtq2eo1xEMbVx1nioChqxCCPS6gQb-nzd9lm44kU,051ead3c068b0ee0e22981e9f64f0963,data/raw/bodym/train/mask/051ead3c068b0ee0e22981e9f64f0963.png,data/raw/bodym/train/mask_left/051ead3c068b0ee0e22981e9f64f0963.png,female,160.0,57.0,22.135258,47.69006,25.430828,34.256714,93.29913,23.036125,159.84749,93.85415,74.59376,32.466873,58.540485,48.960903,80.10632,14.611417
train,train,59bc276e681516389ccf4844,train::59bc276e681516389ccf4844,052b7e059ec26b5329054dbf4cd3ec55,data/raw/bodym/train/mask/052b7e059ec26b5329054dbf4cd3ec55.png,data/raw/bodym/train/mask_left/052b7e059ec26b5329054dbf4cd3ec55.png,female,165.0,65.1,24.17349,50.93985,27.328053,39.037395,92.05766,24.336174,167.08478,101.00207,79.29649,33.702606,59.798065,52.812218,79.854256,14.73667
train,train,RgxA2NY_qUQsfbRylNa2EkHdu8oWMuR0BVjVSkCMw80,train::RgxA2NY_qUQsfbRylNa2EkHdu8oWMuR0BVjVSkCMw80,053801f2c9e9da710115b6454c6d6747,data/raw/bodym/train/mask/053801f2c9e9da710115b6454c6d6747.png,data/raw/bodym/train/mask_left/053801f2c9e9da710115b6454c6d6747.png,male,174.5,83.9,25.518394,49.467014,31.096472,37.58253,108.851585,29.795338,175.41405,103.83833,79.8168,38.142258,64.888115,57.027454,89.73354,18.011993
train,train,irp9xnYo9ZcKWpPaJUa56QEJ16_8WXAyFIWaB99KIqU,train::irp9xnYo9ZcKWpPaJUa56QEJ16_8WXAyFIWaB99KIqU,054214eeeb331fb3e11b00cb02e26b08,data/raw/bodym/train/mask/054214eeeb331fb3e11b00cb02e26b08.png,data/raw/bodym/train/mask_left/054214eeeb331fb3e11b00cb02e26b08.png,male,185.5,83.3,25.447727,52.421776,31.830463,36.807785,100.7151,28.22678,185.77231,99.28268,85.7291,37.60351,69.66937,54.84284,89.80782,18.32165
train,train,bKG2xwP1AuFbvdV60lDpmzX4eLm3aqfkBXsNxXa5pvY,train::bKG2xwP1AuFbvdV60lDpmzX4eLm3aqfkBXsNxXa5pvY,0572d6f3d0cc196b87f7f013d89e74ad,data/raw/bodym/train/mask/0572d6f3d0cc196b87f7f013d89e74ad.png,data/raw/bodym/train/mask_left/0572d6f3d0cc196b87f7f013d89e74ad.png,female,168.65,73.35,24.177235,46.944145,29.03136,39.45639,95.37412,24.812864,168.35222,107.428505,75.17135,31.640953,63.415306,58.365574,83.82252,16.541138
train,train,FmgyxUyfXZdhV2BlpOlISUa68okBmPEVJi6Ny8eqygk,train::FmgyxUyfXZdhV2BlpOlISUa68okBmPEVJi6Ny8eqygk,059dfdef03225feaef0a4facae589405,data/raw/bodym/train/mask/059dfdef03225feaef0a4facae589405.png,data/raw/bodym/train/mask_left/059dfdef03225feaef0a4facae589405.png,female,169.35,93.7,27.722015,49.686855,35.150642,42.695427,112.12881,28.952679,171.74457,123.13634,80.09551,35.361805,63.60458,64.37221,102.641426,18.993124
train,train,CQTWLTURUfrFSLu817NgNE1iiCTWgrsWsRxz4ZU61-k,train::CQTWLTURUfrFSLu817NgNE1iiCTWgrsWsRxz4ZU61-k,05b19174e300ef525e78dac3e90758be,data/raw/bodym/train/mask/05b19174e300ef525e78dac3e90758be.png,data/raw/bodym/train/mask_left/05b19174e300ef525e78dac3e90758be.png,male,179.0,74.2,24.435291,52.79869,27.600098,37.006367,96.90419,25.052523,180.33366,101.485,82.337074,37.454693,67.63719,52.69987,88.63838,17.33104
train,train,d-D6hRvXeP68ivQLxyl4KmYSzEyzUS5qcqsxrfwl_4M,train::d-D6hRvXeP68ivQLxyl4KmYSzEyzUS5qcqsxrfwl_4M,05be671d99c6f9823342c689c1efe76f,data/raw/bodym/train/mask/05be671d99c6f9823342c689c1efe76f.png,data/raw/bodym/train/mask_left/05be671d99c6f9823342c689c1efe76f.png,female,173.2,76.5,25.418293,49.1915,30.326763,39.98021,104.89302,26.272507,173.23666,104.471634,81.33061,34.862843,62.239754,57.15125,86.90427,17.62137
train,train,wEiE2pV4k1O3W5w6TXxcEU_zZGThKzJz5cV8M4nMpjo,train::wEiE2pV4k1O3W5w6TXxcEU_zZGThKzJz5cV8M4nMpjo,05c609c2e68926db5770077cffdccf54,data/raw/bodym/train/mask/05c609c2e68926db5770077cffdccf54.png,data/raw/bodym/train/mask_left/05c609c2e68926db5770077cffdccf54.png,male,183.5,71.5,25.385527,55.60414,28.33939,36.307724,101.70018,25.160511,186.58974,93.6505,89.63677,36.497383,68.09731,48.794884,85.66839,16.743837
train,train,ZbNyhEtasd8OZKHhyFQOwXZGPEo3glRq_b3xc1asgkQ,train::ZbNyhEtasd8OZKHhyFQOwXZGPEo3glRq_b3xc1asgkQ,05cce109b81bbf80bef46aa45a4d2ebd,data/raw/bodym/train/mask/05cce109b81bbf80bef46aa45a4d2ebd.png,data/raw/bodym/train/mask_left/05cce109b81bbf80bef46aa45a4d2ebd.png,male,176.5,77.25,24.3716,50.491177,34.685303,39.297276,102.68525,27.762836,177.14284,95.65124,77.10207,38.08032,69.10142,55.56065,83.5752,16.7602
train,train,59bc2770681516389ccf490a,train::59bc2770681516389ccf490a,05d04bb91809cb2084cfdb32f12868b5,data/raw/bodym/train/mask/05d04bb91809cb2084cfdb32f12868b5.png,data/raw/bodym/train/mask_left/05d04bb91809cb2084cfdb32f12868b5.png,male,182.05,73.4,25.173805,52.48787,30.7983,36.567276,99.517555,27.796753,182.12767,97.58365,83.650955,36.655304,67.31115,52.191437,81.73311,16.33289
